date,SELIC,IMA_B5,RDMercado,CreditoTrad,CredEstrut,AcoesBR,AcoesEXT,Multimerc
2020-04-27,102.89692965386226,113.79088704090717,122.48241465636679,104.9944510809138,109.41348071587254,95.98762136623671,91.90333997037527,103.7759646255621
2020-04-28,102.80326983755516,113.82579733272655,122.22417847220777,105.59187243605987,108.21536524743803,97.28302374664953,93.5322950590459,102.82322361941357
2020-04-29,102.7815692535698,113.56205785137226,120.58777462684425,105.12127192701197,107.2814437085045,98.51659518309597,94.71455783563205,103.58533051000917
2020-04-30,102.96677768718409,112.87905554782127,119.73542297292951,105.281358657689,106.54625633677045,98.77582848718099,94.4223730710726,103.37072139832473
2020-05-01,103.15023166914598,113.30384766905811,119.66115040408548,105.93332467741124,106.3292966476145,99.29650238538869,95.07114352427315,103.35913465817495
2020-05-04,103.25888969490691,112.49476065069702,120.25457040250515,105.84117453381327,105.95816912274007,101.54647876413583,95.4718778054136,102.76455266812405
2020-05-05,103.000524678757,112.78998449500878,119.01359540478735,106.44546979305385,105.0438914035976,102.94455191366664,95.87759715434436,102.7838578019181
2020-05-06,102.93943338064966,113.04839252927164,119.12153152187055,106.94851740502847,105.35671511357738,103.2331430847948,95.58491559008293,102.81964033979945
2020-05-07,103.04429954618044,111.91874570309308,117.15738259924586,107.04381844974446,105.15624597570883,101.25707694622217,94.50944514828409,102.79209525421373
2020-05-08,102.98418641266349,111.35609957547025,117.06434029091564,106.51490904187835,105.08107957553901,99.03445166382352,94.8532444501259,102.92280076174039
2020-05-11,103.07901243018757,112.10241686354902,119.26054359395567,107.26358137261363,104.73782749602707,98.94322788520466,94.5349538189729,103.05699017219432
2020-05-12,103.2249509559352,111.68690442773242,119.29545829900636,106.96073878837333,104.27490390219545,97.0735045912605,92.99179998734273,102.11463457919679
2020-05-13,103.07974144551977,112.35427312696429,118.64528649680277,108.10357422462566,105.01713826770653,96.55955264811496,91.6278144741304,102.47286475567672
2020-05-14,103.01262280131027,112.41422196941822,121.40011186653543,108.22741894114263,105.90655772482305,98.15774787098658,92.85261420364657,103.76007188995105
2020-05-15,102.93556230426508,113.65910577944658,122.85868886807339,108.22704842638421,106.5818714715113,100.7735679489194,94.73515920592209,103.28040090263941
2020-05-18,102.83908978774497,113.44208799634394,122.65474814607356,108.41939617474199,106.7036834465451,98.8020246840702,94.3565625646811,103.50168262531861
2020-05-19,102.99288869420728,114.30497905013533,124.11525920900675,108.92718535648713,107.15380781910136,97.42207831363683,94.4320310375334,103.68993098307222
2020-05-20,103.0907520062472,113.46477599101648,122.52307615123401,109.23099419735595,107.0029341125244,97.07326573408727,94.02206825858045,103.65129632270734
2020-05-21,103.31880326887352,113.23694743745638,122.59174089558473,109.123245967664,106.74113541438017,96.66037856348913,94.13520495148818,103.4089979893853
2020-05-22,103.60950257798092,112.77726928878451,122.24243828061476,108.99577506010529,107.3999596285214,96.60126346636808,95.13079739192383,102.71938627265023
2020-05-25,103.70706424423997,113.46850919144649,122.7697297871361,109.66345102362811,107.56436397938845,98.7952225799565,98.3565284235052,102.96520028233813
2020-05-26,103.66502860559935,114.48842464488345,125.08357193114956,109.71739888735905,107.73698099787214,100.35647201249391,98.04710041431247,102.64766854871259
2020-05-27,103.51367011731168,113.87033760242902,124.67927115816546,109.64269770906832,108.40383052855367,98.8806738300674,98.5303839610244,102.4865914489465
2020-05-28,103.54918453475486,114.38088787344893,123.76813947108263,109.85878446692907,108.61363144474335,98.67293585373302,98.48696329782,103.85732010588949
2020-05-29,103.46961610197691,113.97073810737632,122.86362924367376,109.46644630281936,107.99446457376996,99.85176964829328,100.40910064967004,103.67314798233697
2020-06-01,103.35209006879447,114.25225086137117,122.41201170705365,109.71269447978413,108.21566484596583,97.32990522056606,100.90532078661025,104.58157042524137
2020-06-02,103.27754286990864,113.94689448668535,122.55689347925704,109.80115702702066,108.57275551103818,100.51529446849736,102.14642133741943,104.43751527699435
2020-06-03,103.05365705921214,113.3175773865092,122.1335572824503,110.38229163933755,108.36423318459845,100.69928278312435,102.14770830383802,105.11328727423341
2020-06-04,103.59217087432486,113.24947857219622,121.74794421367778,111.1004306909035,109.02549336096557,102.58828862140099,103.31155448266085,105.2396122461246
2020-06-05,103.75314759380925,114.13407957267276,123.19762761352501,111.64904746385716,110.11795950825503,105.38601935968232,106.19608174675692,106.11494115332685
2020-06-08,103.76566974103629,114.25664560570807,124.6167596840866,111.40798985652826,110.38786560712862,106.22934198640985,106.99741989624584,107.00517246843621
2020-06-09,103.84847157415487,114.34662900699637,123.22693814942996,111.7229733174441,110.78983984524473,108.16994234760861,107.04850921630971,107.27628691399104
2020-06-10,103.9427878956204,115.5394627349481,123.83470074866459,112.12474580926708,111.56629017073298,108.72103926053984,106.7486107450007,107.53355657012197
2020-06-11,104.1993730610709,114.95615674890726,123.75788926953102,111.85858023759829,112.06292376426728,106.32246417213511,105.24197494471879,107.57738849549827
2020-06-12,104.55373846099074,115.11573917881704,123.3670745447205,112.90628839721673,111.7065866144378,102.16740101431326,103.73721986020512,107.07237180377864
2020-06-15,104.39771019308036,115.54987748598711,123.85339299038746,112.67703532254583,111.03825722866429,104.06887920717472,105.4199895248681,107.22396540079853
2020-06-16,104.8084151633294,115.01930810935555,122.0472472365919,112.38469847869781,110.72304501469512,102.6499621747966,104.18830650573136,107.25867157709541
2020-06-17,104.60646815503665,115.95785897703823,122.43718287700982,112.96917539087914,111.3269524956762,103.62324027676198,105.20734212584064,107.72384976845422
2020-06-18,104.77933072699017,117.02993536186518,123.30664931059987,113.61067576093777,111.81385655508127,106.23287086167879,105.52900209159002,109.0832205539115
2020-06-19,104.81712270083648,116.0241329391507,122.93602776643976,113.15674091895733,111.9264412051086,105.22236020574366,104.73987401322454,107.87092702458285
2020-06-22,104.77328994120971,114.27319536945757,120.29548067874933,113.0590950016779,111.80668809184189,103.81463219027982,102.68817009182725,107.54031163548177
2020-06-23,104.81832067474728,113.48737929415016,121.51101030776532,113.4614435456041,111.82003416719301,105.15007393949539,103.8074012014188,106.60075641031995
2020-06-24,104.81511187773027,113.01584655090639,120.20635506217543,113.18359262575073,112.53778586760636,105.0959786175546,102.96640828767289,106.86516960243313
2020-06-25,105.13854955576214,113.85509181761397,120.84344283382941,113.23292874747108,113.20712456387436,105.95680808454742,104.35191689186078,107.49394146628713
2020-06-26,105.39329044527402,113.62484540848712,122.22891345275788,113.52400102207389,114.60918785687635,106.12389907122403,106.70431186806455,107.92580019639443
2020-06-29,105.30958279402086,113.24916747915934,121.67763744887313,113.59540944230773,114.82853605955736,104.91693518968574,106.12613786837326,109.0671375369672
2020-06-30,105.70008291857127,113.77897283588412,122.145958086646,113.97353345928056,115.52215918789972,103.40558063309724,105.19290988854767,108.10824093076705
2020-07-01,105.82604340387714,114.31790948384186,121.98169185853939,114.8512560343377,115.27607224351976,100.76925046680894,104.12648687899362,108.5821294301814
2020-07-02,106.20970387466613,114.20943083836994,123.22407514154652,115.1095391658521,115.42177793777877,102.98293810907929,106.04352781912867,108.05307572399177
2020-07-03,106.55298627454735,115.39279677920354,123.31777882729386,115.6689021448457,116.19966369768173,102.9216736561585,105.19507896477225,107.7688396064361
2020-07-06,106.59435980252074,116.27280098868935,124.43414905802919,115.73651121764146,116.95467377641155,99.61536569706067,105.29900055448975,106.7039813539903
2020-07-07,106.56788067610859,115.4619099752611,122.59433537954239,116.03444793387148,116.50760278542383,98.64464527906124,104.45257723938988,106.82497272096407
2020-07-08,106.62988793039378,114.58765677614893,123.23938407183405,115.7575441176655,115.43164427061727,98.84807423266942,106.55106097172637,107.43473619366448
2020-07-09,106.60617792822178,114.33730344164856,122.77016379388705,116.66663249844227,115.92316111441272,99.00882011249128,107.6064027315906,107.72078127352256
2020-07-10,106.60052414443577,114.20586769134253,122.64375464734485,116.62986742758301,116.31263440471236,99.07755471252581,108.51180757491252,107.76856158849957
2020-07-13,106.66291590584017,112.83757259509206,122.92038974752182,116.6453563538103,116.68721631106156,95.52642820253952,109.5745399347952,107.56753980425293
2020-07-14,106.93319778564087,112.2622096583914,123.36501861235878,116.2399145325841,116.15315671150677,98.67162763688341,111.04266014506767,107.99422817006547
2020-07-15,107.1559340462637,112.73772058959368,123.88610126904973,116.64891747053157,117.87902249791927,98.80410278698893,111.36826249774634,108.79385781023443
2020-07-16,107.42692582895043,113.72908069020752,125.25230663245274,116.5061684215268,119.14076494597809,98.08875656260437,111.66896200472809,108.49164451720385
2020-07-17,107.46080264856057,113.99146387444353,125.79317209280134,116.81263173864838,120.33832498044028,99.15736419894638,111.97249560217462,109.24751399984831
2020-07-20,107.74965751021593,113.28641554112386,126.16488944625111,117.2216358336388,120.26702445659781,101.41001203650373,112.91991534186235,109.59380547360193
2020-07-21,107.76144951638777,113.31484847598061,124.99345469339048,116.48374232456575,120.85736913088647,99.32933136079707,110.65499176318355,108.0708051925698
2020-07-22,107.67839570813753,112.35275596699753,126.26877729035051,116.86698085118283,120.5322795638672,104.05931592064226,114.39413283103707,108.42428051481721
2020-07-23,107.21777454383397,113.73458989105983,125.40877113102209,116.02449740581315,120.98413288090255,107.29771656348954,117.42613342518791,109.0540658129302
2020-07-24,107.38521720580918,114.44132130962265,126.72987990148667,116.45170443013515,121.50843379732785,108.16915450207445,117.08727883907449,109.06535083721562
2020-07-27,107.08893425315888,114.22469392595067,125.44665209235006,115.67520567391121,121.14692200757624,109.64408203172202,118.79896132104409,108.23321821315575
2020-07-28,106.93550941778025,114.82498605232752,124.67978298001665,115.54465304442519,121.48053751145062,107.47046007817673,117.78442396303564,107.30061773816848
2020-07-29,106.86068395083691,115.025055154396,123.05098138955395,115.64649294543375,121.41657592967465,106.81874193443828,117.33906304051598,108.00363495301208
2020-07-30,106.93264250618051,114.7678469273975,123.08799883241414,115.91437962330988,121.53514172072848,106.93461075463676,116.54137199726446,107.63955494317213
2020-07-31,106.69613771839302,115.90838459317342,122.32194494591823,115.60143953752215,121.12927771994978,107.65473739953264,116.28818613208922,108.35346617293918
2020-08-03,106.60694826889123,116.07293879854103,121.511050440538,116.54751221844025,120.76118056699701,107.24696518331803,116.5441225032827,108.62187522498623
2020-08-04,106.61615387512096,115.99564127297917,121.54419722739667,116.48601257803371,121.32564956985455,110.8791850408331,117.5064439461148,108.13281641033115
2020-08-05,106.64490898869568,117.90196078471278,121.73247394232017,117.59283309658488,123.18468696443246,109.61093774214612,117.3583043442612,109.19793151155727
2020-08-06,106.61505513729195,117.74776247149379,121.04350245995875,117.03607838033861,122.49687307067987,107.2350553939154,116.32745564040228,108.51276036658841
2020-08-07,106.70873859851704,116.67505547962843,120.8790604041541,117.32018764042485,121.21885086658017,107.80823372592982,118.16422789532501,107.93731126428182
2020-08-10,107.09330098762084,117.2021670944923,120.53697649200683,117.56167842280874,121.78061628130361,107.19960988179534,118.34630816908822,107.49539725897641
2020-08-11,107.17435520367154,116.23024007034356,119.95099849203046,116.99769479233646,120.9105589318725,108.8697220397759,120.55517481549853,108.00007143849702
2020-08-12,107.00004200329303,115.91854416038716,121.05413876371658,117.0174939319007,122.35932509771668,110.91713910389764,122.16658438593613,108.1068557187627
2020-08-13,107.0737772147168,115.8599090432048,121.82817259546428,117.56840563529684,122.19046931914627,109.48646164718971,119.33300454105,108.2537055305596
2020-08-14,106.89739451072784,114.23390691017627,121.33888549858224,118.39658885500646,122.15143491036851,110.73104328924418,119.97295661760718,108.30508435358941
2020-08-17,107.1299778822723,114.162879682395,121.67655116408402,118.69832283647138,121.92929574557112,112.5199926625648,120.58623276979196,108.0744502781313
2020-08-18,107.2854736813206,113.61946417512254,121.47663757920742,118.68851020598214,122.49531700734617,113.16863856254469,120.86504316713771,108.64715843447492
2020-08-19,107.61467393716563,114.2009976083241,121.92294139426426,118.36468076181453,121.93856837108376,112.86767715416475,120.04989668759013,108.53745383983953
2020-08-20,107.67318554096317,114.62088393607142,122.1184708682451,118.72124946471621,122.24471401893491,109.7410113671728,117.48583236906025,108.22696172362988
2020-08-21,107.47421725339927,114.95501353095582,123.93746164273026,119.39793467406868,122.60993820047305,114.03887244012192,119.9667983647887,108.51252664924256
2020-08-24,107.39657217832917,114.7085876622184,123.38059662171143,119.3753311588801,122.61418651812623,113.6727958271926,120.30483119008694,109.20044577926515
2020-08-25,107.63644103720947,113.79077436746377,120.2192273486242,119.59870184249384,121.45343182153528,110.08316478256606,116.45442344133632,107.67822613901687
2020-08-26,107.79368090353341,114.42489466054917,120.01768724600126,118.52780620336914,120.8595637742409,110.52599294309637,114.88328567601759,107.69819193786094
2020-08-27,107.83762387188204,114.87327523233147,120.42324998948315,118.19488461383361,121.60000030788198,110.70724649722057,115.08341527871852,107.24993229719371
2020-08-28,107.79436628653463,114.23040352079371,119.90602219215079,118.87115306921636,120.88302837906382,107.72749327728891,115.4768211263983,106.99939696478783
2020-08-31,107.70515803431854,114.93645454534172,119.64489884453069,119.8137190557346,121.7770963098292,106.51923968659212,117.36802406093325,106.79833808574301
2020-09-01,107.90340319064515,115.26826097987859,121.28837315102432,120.8640047822907,122.45805982932335,106.62975829846214,118.25992975066744,106.65315036135364
2020-09-02,108.36204227632955,115.62271218260953,121.23822274895004,121.26264298722957,121.9303908292604,104.65409271900783,118.71065512976679,106.28725473352863
2020-09-03,108.1950802487994,115.93190328134718,122.66338860919363,121.69291519741772,122.8925353381755,104.93595358537704,117.42570651842503,107.19774287341359
2020-09-04,108.17633170498142,115.75238671842074,124.03367504633762,122.04012043790141,123.41297047116899,109.70342270095949,119.14705672762071,108.18701658573258
2020-09-07,108.23522298080898,115.98924535443493,125.89578614217336,122.50560473482463,124.16407314502487,113.1855776751689,120.65614133084597,108.11700638913342
2020-09-08,108.06888560340737,114.50070106324333,127.33536038578094,121.74559188480572,123.5778935231392,114.88519034600122,122.58170010806747,108.74203754797406
2020-09-09,108.29202393709187,114.21469781410498,127.07396929146664,121.95305372808929,123.47162450089135,117.2359916077666,124.17103158386476,109.42671009490364
2020-09-10,108.47510929261439,115.16114066992947,127.89750296454385,121.63107963133659,123.89569618933282,116.7533035593933,123.45375703586996,109.7984129888689
2020-09-11,108.77672448832189,115.34785408114105,128.46719384273902,122.7169587185398,124.60192828270955,121.3871262971144,126.11803104310503,109.31623406450414
2020-09-14,108.979258156709,115.74107550650079,130.2535725928714,123.3598446855495,125.04214270757865,120.78361755842897,125.93903738698549,108.94333806236543
2020-09-15,108.90729259978002,116.13929066254616,132.4303466560464,123.7440594438135,124.73297807221533,123.80424067128517,129.4087607850803,109.01433002254733
2020-09-16,108.92725052406489,116.172082118556,131.56684608600165,124.04094165986265,124.72802718506884,123.64288301798942,127.86560654361266,108.70042445102732
2020-09-17,109.12367951245979,116.01860303332899,133.5860934197115,124.07007844427402,125.06513873950458,127.42483332857444,128.0939473129856,107.99523182205822
2020-09-18,108.85701171478213,116.80313908896407,133.34567454111362,125.34440365735058,125.32678771919996,127.35646834980439,129.89231549432657,109.32374602359127
2020-09-21,109.32964511163752,117.95240711275237,135.40770312107182,126.2424898931281,126.62759603703246,127.70590474295116,129.14477643323707,109.55481150068651
2020-09-22,109.34220663203207,117.63835125614126,136.08918873438589,126.74806876945293,126.89458382553154,131.25183952728162,129.19818397252885,109.68933089131522
2020-09-23,109.24185918453917,116.23688033200668,135.15231482675344,126.35258220185295,127.34892677367178,132.08165261657763,128.1808936284873,110.72434391280908
2020-09-24,109.54203539185563,116.83080690017265,135.35405469567675,126.14912664730826,127.22976371771524,134.10003672198872,131.59522601664307,111.97810130458575
2020-09-25,109.48866520782587,116.00220555235016,135.03972550215568,125.07684020224472,126.8488714336039,134.07618914750364,131.20458211579816,110.9432040381552
2020-09-28,109.64283744150403,115.71083042493096,133.5509595525885,123.57796884877826,126.11063440599166,136.24790632988694,134.32164805316765,110.82930255424384
2020-09-29,109.5659427438691,116.01996066913213,132.56400830585488,123.68558321377074,126.62231670762083,137.61218605773746,134.43845180687714,110.80065940950057
2020-09-30,109.43205579463526,115.36490274889135,131.90246568700275,123.66169431699188,127.00521118298576,135.66704990531633,135.78172515483936,110.61577922056229
